FullDate,Service_ID,KPI_ID,Value
01/05/2024,Service_ID412,KPI_2,100.00%
01/05/2024,Service_ID418,KPI_2,100.00%
01/05/2024,Service_ID419,KPI_2,100.00%
01/05/2024,Service_ID421,KPI_2,100.00%
01/05/2024,Service_ID427,KPI_2,100.00%
01/05/2024,Service_ID428,KPI_2,100.00%
01/05/2024,Service_ID431,KPI_2,100.00%
01/05/2024,Service_ID432,KPI_2,100.00%
01/05/2024,Service_ID434,KPI_2,100.00%
01/05/2024,Service_ID435,KPI_2,100.00%
01/05/2024,Service_ID442,KPI_2,100.00%
01/05/2024,Service_ID445,KPI_2,75.00%
01/05/2024,Service_ID448,KPI_2,94.29%
01/05/2024,Service_ID451,KPI_2,100.00%
01/05/2024,Service_ID454,KPI_2,100.00%
01/05/2024,Service_ID460,KPI_2,75.00%
01/05/2024,Service_ID461,KPI_2,88.89%
01/05/2024,Service_ID462,KPI_2,66.67%
01/05/2024,Service_ID463,KPI_2,0.00%
01/05/2024,Service_ID464,KPI_2,100.00%
01/05/2024,Service_ID465,KPI_2,100.00%
01/05/2024,Service_ID467,KPI_2,100.00%
01/05/2024,Service_ID468,KPI_2,100.00%
01/05/2024,Service_ID469,KPI_2,100.00%
01/05/2024,Service_ID470,KPI_2,100.00%
01/05/2024,Service_ID471,KPI_2,100.00%
01/05/2024,Service_ID484,KPI_2,56.25%
01/05/2024,Service_ID488,KPI_2,100.00%
01/05/2024,Service_ID489,KPI_2,100.00%
01/05/2024,Service_ID490,KPI_2,100.00%
01/05/2024,Service_ID491,KPI_2,100.00%
01/05/2024,Service_ID493,KPI_2,100.00%
01/05/2024,Service_ID498,KPI_2,0.00%
01/05/2024,Service_ID499,KPI_2,83.33%
01/05/2024,Service_ID500,KPI_2,100.00%
01/05/2024,Service_ID502,KPI_2,90.48%
02/05/2024,Service_ID3,KPI_2,100.00%
02/05/2024,Service_ID11,KPI_2,50.00%
02/05/2024,Service_ID12,KPI_2,100.00%
02/05/2024,Service_ID23,KPI_2,84.85%
02/05/2024,Service_ID24,KPI_2,100.00%
02/05/2024,Service_ID26,KPI_2,100.00%
02/05/2024,Service_ID29,KPI_2,50.00%
02/05/2024,Service_ID39,KPI_2,100.00%
02/05/2024,Service_ID43,KPI_2,100.00%
02/05/2024,Service_ID46,KPI_2,100.00%
02/05/2024,Service_ID47,KPI_2,57.14%
02/05/2024,Service_ID49,KPI_2,100.00%
02/05/2024,Service_ID50,KPI_2,100.00%
02/05/2024,Service_ID51,KPI_2,100.00%
02/05/2024,Service_ID61,KPI_2,100.00%
02/05/2024,Service_ID62,KPI_2,96.30%
02/05/2024,Service_ID65,KPI_2,100.00%
02/05/2024,Service_ID70,KPI_2,100.00%
02/05/2024,Service_ID75,KPI_2,100.00%
02/05/2024,Service_ID76,KPI_2,0.00%
02/05/2024,Service_ID77,KPI_2,100.00%
02/05/2024,Service_ID79,KPI_2,100.00%
02/05/2024,Service_ID80,KPI_2,100.00%
02/05/2024,Service_ID87,KPI_2,100.00%
02/05/2024,Service_ID88,KPI_2,100.00%
02/05/2024,Service_ID89,KPI_2,100.00%
02/05/2024,Service_ID93,KPI_2,50.00%
02/05/2024,Service_ID97,KPI_2,100.00%
02/05/2024,Service_ID98,KPI_2,91.67%
02/05/2024,Service_ID102,KPI_2,85.19%
02/05/2024,Service_ID104,KPI_2,100.00%
02/05/2024,Service_ID106,KPI_2,87.13%
02/05/2024,Service_ID107,KPI_2,89.72%
02/05/2024,Service_ID109,KPI_2,100.00%
02/05/2024,Service_ID115,KPI_2,100.00%
02/05/2024,Service_ID116,KPI_2,100.00%
02/05/2024,Service_ID117,KPI_2,100.00%
02/05/2024,Service_ID121,KPI_2,95.92%
02/05/2024,Service_ID124,KPI_2,100.00%
02/05/2024,Service_ID126,KPI_2,100.00%
02/05/2024,Service_ID129,KPI_2,100.00%
02/05/2024,Service_ID130,KPI_2,91.49%
02/05/2024,Service_ID132,KPI_2,94.12%
02/05/2024,Service_ID133,KPI_2,80.00%
02/05/2024,Service_ID134,KPI_2,100.00%
02/05/2024,Service_ID135,KPI_2,100.00%
02/05/2024,Service_ID137,KPI_2,100.00%
02/05/2024,Service_ID139,KPI_2,66.67%
02/05/2024,Service_ID140,KPI_2,100.00%
02/05/2024,Service_ID141,KPI_2,66.67%
02/05/2024,Service_ID143,KPI_2,50.00%
02/05/2024,Service_ID145,KPI_2,100.00%
02/05/2024,Service_ID146,KPI_2,100.00%
02/05/2024,Service_ID147,KPI_2,100.00%
02/05/2024,Service_ID149,KPI_2,83.33%
02/05/2024,Service_ID150,KPI_2,91.67%
02/05/2024,Service_ID153,KPI_2,0.00%
02/05/2024,Service_ID154,KPI_2,100.00%
02/05/2024,Service_ID155,KPI_2,50.00%
02/05/2024,Service_ID158,KPI_2,100.00%
02/05/2024,Service_ID169,KPI_2,100.00%
02/05/2024,Service_ID170,KPI_2,100.00%
02/05/2024,Service_ID173,KPI_2,0.00%
02/05/2024,Service_ID177,KPI_2,100.00%
02/05/2024,Service_ID178,KPI_2,100.00%
02/05/2024,Service_ID179,KPI_2,100.00%
02/05/2024,Service_ID187,KPI_2,72.73%
02/05/2024,Service_ID188,KPI_2,100.00%
02/05/2024,Service_ID189,KPI_2,88.89%
02/05/2024,Service_ID190,KPI_2,100.00%
02/05/2024,Service_ID193,KPI_2,100.00%
02/05/2024,Service_ID208,KPI_2,100.00%
02/05/2024,Service_ID209,KPI_2,100.00%
02/05/2024,Service_ID210,KPI_2,76.92%
02/05/2024,Service_ID211,KPI_2,66.67%
02/05/2024,Service_ID212,KPI_2,100.00%
02/05/2024,Service_ID213,KPI_2,100.00%
02/05/2024,Service_ID214,KPI_2,88.24%
02/05/2024,Service_ID216,KPI_2,100.00%
02/05/2024,Service_ID222,KPI_2,100.00%
02/05/2024,Service_ID225,KPI_2,100.00%
02/05/2024,Service_ID226,KPI_2,100.00%
02/05/2024,Service_ID227,KPI_2,93.81%
02/05/2024,Service_ID228,KPI_2,100.00%
02/05/2024,Service_ID229,KPI_2,100.00%
02/05/2024,Service_ID232,KPI_2,100.00%
02/05/2024,Service_ID233,KPI_2,91.89%
02/05/2024,Service_ID234,KPI_2,100.00%
02/05/2024,Service_ID236,KPI_2,66.67%
02/05/2024,Service_ID238,KPI_2,90.48%
02/05/2024,Service_ID240,KPI_2,66.67%
02/05/2024,Service_ID241,KPI_2,100.00%
02/05/2024,Service_ID242,KPI_2,81.82%
02/05/2024,Service_ID243,KPI_2,66.67%
02/05/2024,Service_ID245,KPI_2,0.00%
02/05/2024,Service_ID246,KPI_2,100.00%
02/05/2024,Service_ID247,KPI_2,0.00%
02/05/2024,Service_ID248,KPI_2,100.00%
02/05/2024,Service_ID250,KPI_2,100.00%
02/05/2024,Service_ID253,KPI_2,100.00%
02/05/2024,Service_ID255,KPI_2,0.00%
02/05/2024,Service_ID267,KPI_2,87.50%
02/05/2024,Service_ID269,KPI_2,90.91%
02/05/2024,Service_ID272,KPI_2,63.64%
02/05/2024,Service_ID273,KPI_2,72.73%
02/05/2024,Service_ID274,KPI_2,88.24%
02/05/2024,Service_ID275,KPI_2,90.91%
02/05/2024,Service_ID276,KPI_2,100.00%
02/05/2024,Service_ID279,KPI_2,100.00%
02/05/2024,Service_ID281,KPI_2,100.00%
02/05/2024,Service_ID284,KPI_2,100.00%
02/05/2024,Service_ID285,KPI_2,92.59%
02/05/2024,Service_ID286,KPI_2,100.00%
02/05/2024,Service_ID288,KPI_2,84.62%
02/05/2024,Service_ID289,KPI_2,100.00%
02/05/2024,Service_ID290,KPI_2,100.00%
02/05/2024,Service_ID293,KPI_2,100.00%
02/05/2024,Service_ID294,KPI_2,100.00%
02/05/2024,Service_ID298,KPI_2,100.00%
02/05/2024,Service_ID299,KPI_2,100.00%
02/05/2024,Service_ID300,KPI_2,100.00%
02/05/2024,Service_ID302,KPI_2,100.00%
02/05/2024,Service_ID303,KPI_2,100.00%
02/05/2024,Service_ID304,KPI_2,100.00%
02/05/2024,Service_ID305,KPI_2,100.00%
02/05/2024,Service_ID307,KPI_2,0.00%
02/05/2024,Service_ID309,KPI_2,100.00%
02/05/2024,Service_ID310,KPI_2,0.00%
02/05/2024,Service_ID311,KPI_2,100.00%
02/05/2024,Service_ID312,KPI_2,100.00%
02/05/2024,Service_ID317,KPI_2,0.00%
02/05/2024,Service_ID321,KPI_2,83.33%
02/05/2024,Service_ID324,KPI_2,100.00%
02/05/2024,Service_ID326,KPI_2,100.00%
02/05/2024,Service_ID327,KPI_2,100.00%
02/05/2024,Service_ID329,KPI_2,100.00%
02/05/2024,Service_ID336,KPI_2,33.33%
02/05/2024,Service_ID337,KPI_2,100.00%
02/05/2024,Service_ID338,KPI_2,100.00%
02/05/2024,Service_ID339,KPI_2,50.00%
02/05/2024,Service_ID341,KPI_2,50.00%
02/05/2024,Service_ID343,KPI_2,100.00%
02/05/2024,Service_ID344,KPI_2,88.89%
02/05/2024,Service_ID346,KPI_2,100.00%
02/05/2024,Service_ID348,KPI_2,100.00%
02/05/2024,Service_ID349,KPI_2,62.50%
02/05/2024,Service_ID351,KPI_2,100.00%
02/05/2024,Service_ID353,KPI_2,100.00%
02/05/2024,Service_ID354,KPI_2,93.33%
02/05/2024,Service_ID358,KPI_2,100.00%
02/05/2024,Service_ID360,KPI_2,100.00%
02/05/2024,Service_ID361,KPI_2,100.00%
02/05/2024,Service_ID362,KPI_2,100.00%
02/05/2024,Service_ID365,KPI_2,100.00%
02/05/2024,Service_ID367,KPI_2,88.89%
02/05/2024,Service_ID368,KPI_2,95.65%
02/05/2024,Service_ID369,KPI_2,86.36%
02/05/2024,Service_ID370,KPI_2,100.00%
02/05/2024,Service_ID371,KPI_2,100.00%
02/05/2024,Service_ID373,KPI_2,100.00%
02/05/2024,Service_ID374,KPI_2,100.00%
02/05/2024,Service_ID376,KPI_2,0.00%
02/05/2024,Service_ID380,KPI_2,87.50%
02/05/2024,Service_ID381,KPI_2,100.00%
02/05/2024,Service_ID383,KPI_2,100.00%
02/05/2024,Service_ID384,KPI_2,100.00%
02/05/2024,Service_ID387,KPI_2,100.00%
02/05/2024,Service_ID391,KPI_2,75.00%
02/05/2024,Service_ID393,KPI_2,95.83%
02/05/2024,Service_ID395,KPI_2,100.00%
02/05/2024,Service_ID408,KPI_2,100.00%
02/05/2024,Service_ID411,KPI_2,100.00%
02/05/2024,Service_ID414,KPI_2,50.00%
02/05/2024,Service_ID418,KPI_2,100.00%
02/05/2024,Service_ID419,KPI_2,100.00%
02/05/2024,Service_ID420,KPI_2,100.00%
02/05/2024,Service_ID428,KPI_2,100.00%
02/05/2024,Service_ID431,KPI_2,0.00%
02/05/2024,Service_ID437,KPI_2,100.00%
02/05/2024,Service_ID438,KPI_2,100.00%
02/05/2024,Service_ID442,KPI_2,100.00%
02/05/2024,Service_ID444,KPI_2,100.00%
02/05/2024,Service_ID445,KPI_2,100.00%
02/05/2024,Service_ID448,KPI_2,95.65%
02/05/2024,Service_ID451,KPI_2,100.00%
02/05/2024,Service_ID454,KPI_2,81.82%
02/05/2024,Service_ID456,KPI_2,100.00%
02/05/2024,Service_ID460,KPI_2,80.00%
02/05/2024,Service_ID462,KPI_2,100.00%
02/05/2024,Service_ID463,KPI_2,33.33%
02/05/2024,Service_ID464,KPI_2,100.00%
02/05/2024,Service_ID465,KPI_2,50.00%
02/05/2024,Service_ID466,KPI_2,100.00%
02/05/2024,Service_ID467,KPI_2,100.00%
02/05/2024,Service_ID468,KPI_2,50.00%
02/05/2024,Service_ID469,KPI_2,100.00%
02/05/2024,Service_ID484,KPI_2,64.29%
02/05/2024,Service_ID490,KPI_2,100.00%
02/05/2024,Service_ID491,KPI_2,50.00%
02/05/2024,Service_ID493,KPI_2,100.00%
02/05/2024,Service_ID499,KPI_2,100.00%
02/05/2024,Service_ID500,KPI_2,100.00%
02/05/2024,Service_ID502,KPI_2,83.33%
03/05/2024,Service_ID3,KPI_2,100.00%
03/05/2024,Service_ID8,KPI_2,0.00%
03/05/2024,Service_ID11,KPI_2,100.00%
03/05/2024,Service_ID21,KPI_2,0.00%
03/05/2024,Service_ID23,KPI_2,81.58%
03/05/2024,Service_ID28,KPI_2,100.00%
03/05/2024,Service_ID31,KPI_2,100.00%
03/05/2024,Service_ID39,KPI_2,100.00%
03/05/2024,Service_ID41,KPI_2,100.00%
03/05/2024,Service_ID43,KPI_2,100.00%
03/05/2024,Service_ID46,KPI_2,100.00%
03/05/2024,Service_ID47,KPI_2,83.33%
03/05/2024,Service_ID50,KPI_2,75.00%
03/05/2024,Service_ID62,KPI_2,100.00%
03/05/2024,Service_ID76,KPI_2,100.00%
03/05/2024,Service_ID77,KPI_2,100.00%
03/05/2024,Service_ID78,KPI_2,100.00%
03/05/2024,Service_ID79,KPI_2,100.00%
03/05/2024,Service_ID89,KPI_2,100.00%
03/05/2024,Service_ID93,KPI_2,100.00%
03/05/2024,Service_ID96,KPI_2,100.00%
03/05/2024,Service_ID97,KPI_2,100.00%
03/05/2024,Service_ID98,KPI_2,96.00%
03/05/2024,Service_ID100,KPI_2,0.00%
03/05/2024,Service_ID101,KPI_2,100.00%
03/05/2024,Service_ID102,KPI_2,93.75%
03/05/2024,Service_ID103,KPI_2,100.00%
03/05/2024,Service_ID104,KPI_2,100.00%
03/05/2024,Service_ID106,KPI_2,90.00%
03/05/2024,Service_ID107,KPI_2,86.67%
03/05/2024,Service_ID108,KPI_2,100.00%
03/05/2024,Service_ID113,KPI_2,100.00%
03/05/2024,Service_ID115,KPI_2,100.00%
03/05/2024,Service_ID116,KPI_2,100.00%
03/05/2024,Service_ID117,KPI_2,100.00%
03/05/2024,Service_ID119,KPI_2,100.00%
03/05/2024,Service_ID121,KPI_2,96.55%
03/05/2024,Service_ID124,KPI_2,100.00%
03/05/2024,Service_ID126,KPI_2,100.00%
03/05/2024,Service_ID127,KPI_2,100.00%
03/05/2024,Service_ID129,KPI_2,50.00%
03/05/2024,Service_ID130,KPI_2,90.57%
03/05/2024,Service_ID132,KPI_2,100.00%
03/05/2024,Service_ID133,KPI_2,100.00%
03/05/2024,Service_ID134,KPI_2,100.00%
03/05/2024,Service_ID137,KPI_2,92.86%
03/05/2024,Service_ID139,KPI_2,100.00%
03/05/2024,Service_ID140,KPI_2,100.00%
03/05/2024,Service_ID141,KPI_2,100.00%
03/05/2024,Service_ID142,KPI_2,100.00%
03/05/2024,Service_ID143,KPI_2,75.00%
03/05/2024,Service_ID147,KPI_2,50.00%
03/05/2024,Service_ID149,KPI_2,80.00%
03/05/2024,Service_ID150,KPI_2,100.00%
03/05/2024,Service_ID151,KPI_2,100.00%
03/05/2024,Service_ID152,KPI_2,100.00%
03/05/2024,Service_ID153,KPI_2,100.00%
03/05/2024,Service_ID154,KPI_2,100.00%
03/05/2024,Service_ID155,KPI_2,100.00%
03/05/2024,Service_ID158,KPI_2,100.00%
03/05/2024,Service_ID162,KPI_2,100.00%
03/05/2024,Service_ID166,KPI_2,100.00%
03/05/2024,Service_ID168,KPI_2,100.00%
03/05/2024,Service_ID169,KPI_2,100.00%
03/05/2024,Service_ID177,KPI_2,100.00%
03/05/2024,Service_ID178,KPI_2,100.00%
03/05/2024,Service_ID187,KPI_2,68.75%
03/05/2024,Service_ID188,KPI_2,83.33%
03/05/2024,Service_ID189,KPI_2,88.89%
03/05/2024,Service_ID193,KPI_2,100.00%
03/05/2024,Service_ID196,KPI_2,100.00%
03/05/2024,Service_ID202,KPI_2,0.00%
03/05/2024,Service_ID209,KPI_2,80.00%
03/05/2024,Service_ID210,KPI_2,88.37%
03/05/2024,Service_ID211,KPI_2,100.00%
03/05/2024,Service_ID213,KPI_2,100.00%
03/05/2024,Service_ID214,KPI_2,100.00%
03/05/2024,Service_ID222,KPI_2,100.00%
03/05/2024,Service_ID225,KPI_2,80.00%
03/05/2024,Service_ID226,KPI_2,100.00%
03/05/2024,Service_ID227,KPI_2,94.44%
03/05/2024,Service_ID229,KPI_2,80.00%
03/05/2024,Service_ID232,KPI_2,100.00%
03/05/2024,Service_ID233,KPI_2,90.48%
03/05/2024,Service_ID236,KPI_2,77.27%
03/05/2024,Service_ID238,KPI_2,84.62%
03/05/2024,Service_ID239,KPI_2,100.00%
03/05/2024,Service_ID240,KPI_2,80.00%
03/05/2024,Service_ID242,KPI_2,100.00%
03/05/2024,Service_ID243,KPI_2,66.67%
03/05/2024,Service_ID248,KPI_2,96.43%
03/05/2024,Service_ID249,KPI_2,100.00%
03/05/2024,Service_ID253,KPI_2,100.00%
03/05/2024,Service_ID255,KPI_2,100.00%
03/05/2024,Service_ID258,KPI_2,100.00%
03/05/2024,Service_ID267,KPI_2,100.00%
03/05/2024,Service_ID269,KPI_2,100.00%
03/05/2024,Service_ID272,KPI_2,79.67%
03/05/2024,Service_ID273,KPI_2,80.00%
03/05/2024,Service_ID274,KPI_2,85.71%
03/05/2024,Service_ID275,KPI_2,95.83%
03/05/2024,Service_ID276,KPI_2,100.00%
03/05/2024,Service_ID279,KPI_2,100.00%
03/05/2024,Service_ID280,KPI_2,100.00%
03/05/2024,Service_ID284,KPI_2,100.00%
03/05/2024,Service_ID285,KPI_2,92.31%
03/05/2024,Service_ID286,KPI_2,100.00%
03/05/2024,Service_ID287,KPI_2,50.00%
03/05/2024,Service_ID288,KPI_2,93.94%
03/05/2024,Service_ID289,KPI_2,100.00%
03/05/2024,Service_ID293,KPI_2,100.00%
03/05/2024,Service_ID294,KPI_2,100.00%
03/05/2024,Service_ID296,KPI_2,100.00%
03/05/2024,Service_ID299,KPI_2,100.00%
03/05/2024,Service_ID300,KPI_2,100.00%
03/05/2024,Service_ID303,KPI_2,100.00%
03/05/2024,Service_ID305,KPI_2,100.00%
03/05/2024,Service_ID308,KPI_2,100.00%
03/05/2024,Service_ID309,KPI_2,90.91%
03/05/2024,Service_ID311,KPI_2,57.14%
03/05/2024,Service_ID312,KPI_2,0.00%
03/05/2024,Service_ID315,KPI_2,100.00%
03/05/2024,Service_ID317,KPI_2,50.00%
03/05/2024,Service_ID321,KPI_2,50.00%
03/05/2024,Service_ID324,KPI_2,100.00%
03/05/2024,Service_ID328,KPI_2,100.00%
03/05/2024,Service_ID329,KPI_2,100.00%
03/05/2024,Service_ID336,KPI_2,100.00%
03/05/2024,Service_ID337,KPI_2,100.00%
03/05/2024,Service_ID338,KPI_2,100.00%
03/05/2024,Service_ID339,KPI_2,100.00%
03/05/2024,Service_ID341,KPI_2,75.00%
03/05/2024,Service_ID343,KPI_2,60.00%
03/05/2024,Service_ID344,KPI_2,72.73%
03/05/2024,Service_ID346,KPI_2,75.00%
03/05/2024,Service_ID348,KPI_2,100.00%
03/05/2024,Service_ID349,KPI_2,87.50%
03/05/2024,Service_ID351,KPI_2,100.00%
03/05/2024,Service_ID354,KPI_2,75.00%
03/05/2024,Service_ID355,KPI_2,0.00%
03/05/2024,Service_ID356,KPI_2,100.00%
03/05/2024,Service_ID358,KPI_2,100.00%
03/05/2024,Service_ID359,KPI_2,100.00%
03/05/2024,Service_ID364,KPI_2,100.00%
03/05/2024,Service_ID365,KPI_2,86.67%
03/05/2024,Service_ID366,KPI_2,50.00%
03/05/2024,Service_ID367,KPI_2,83.33%
03/05/2024,Service_ID368,KPI_2,87.88%
03/05/2024,Service_ID369,KPI_2,83.33%
03/05/2024,Service_ID370,KPI_2,100.00%
03/05/2024,Service_ID371,KPI_2,100.00%
03/05/2024,Service_ID373,KPI_2,100.00%
03/05/2024,Service_ID374,KPI_2,50.00%
03/05/2024,Service_ID375,KPI_2,100.00%
03/05/2024,Service_ID376,KPI_2,100.00%
03/05/2024,Service_ID380,KPI_2,66.67%
03/05/2024,Service_ID381,KPI_2,100.00%
03/05/2024,Service_ID382,KPI_2,100.00%
03/05/2024,Service_ID383,KPI_2,100.00%
03/05/2024,Service_ID384,KPI_2,0.00%
03/05/2024,Service_ID386,KPI_2,100.00%
03/05/2024,Service_ID391,KPI_2,100.00%
03/05/2024,Service_ID393,KPI_2,100.00%
03/05/2024,Service_ID395,KPI_2,50.00%
03/05/2024,Service_ID400,KPI_2,100.00%
03/05/2024,Service_ID411,KPI_2,100.00%
03/05/2024,Service_ID412,KPI_2,100.00%
03/05/2024,Service_ID415,KPI_2,100.00%
03/05/2024,Service_ID419,KPI_2,50.00%
03/05/2024,Service_ID424,KPI_2,0.00%
03/05/2024,Service_ID432,KPI_2,100.00%
03/05/2024,Service_ID433,KPI_2,100.00%
03/05/2024,Service_ID441,KPI_2,30.00%
03/05/2024,Service_ID442,KPI_2,100.00%
03/05/2024,Service_ID445,KPI_2,100.00%
03/05/2024,Service_ID448,KPI_2,92.31%
03/05/2024,Service_ID453,KPI_2,100.00%
03/05/2024,Service_ID454,KPI_2,94.44%
03/05/2024,Service_ID455,KPI_2,100.00%
03/05/2024,Service_ID456,KPI_2,100.00%
03/05/2024,Service_ID457,KPI_2,100.00%
03/05/2024,Service_ID459,KPI_2,100.00%
03/05/2024,Service_ID460,KPI_2,77.78%
03/05/2024,Service_ID461,KPI_2,71.43%
03/05/2024,Service_ID462,KPI_2,100.00%
03/05/2024,Service_ID463,KPI_2,50.00%
03/05/2024,Service_ID464,KPI_2,100.00%
03/05/2024,Service_ID465,KPI_2,100.00%
03/05/2024,Service_ID467,KPI_2,100.00%
03/05/2024,Service_ID468,KPI_2,100.00%
03/05/2024,Service_ID473,KPI_2,100.00%
03/05/2024,Service_ID484,KPI_2,52.94%
03/05/2024,Service_ID488,KPI_2,100.00%
03/05/2024,Service_ID490,KPI_2,100.00%
03/05/2024,Service_ID491,KPI_2,100.00%
03/05/2024,Service_ID493,KPI_2,100.00%
03/05/2024,Service_ID499,KPI_2,100.00%
03/05/2024,Service_ID500,KPI_2,100.00%
03/05/2024,Service_ID502,KPI_2,95.65%
04/05/2024,Service_ID3,KPI_2,100.00%
04/05/2024,Service_ID5,KPI_2,100.00%
04/05/2024,Service_ID11,KPI_2,100.00%
04/05/2024,Service_ID12,KPI_2,100.00%
04/05/2024,Service_ID23,KPI_2,83.33%
04/05/2024,Service_ID24,KPI_2,0.00%
04/05/2024,Service_ID25,KPI_2,100.00%
04/05/2024,Service_ID41,KPI_2,100.00%
04/05/2024,Service_ID42,KPI_2,100.00%
04/05/2024,Service_ID46,KPI_2,100.00%
04/05/2024,Service_ID47,KPI_2,100.00%
04/05/2024,Service_ID49,KPI_2,100.00%
04/05/2024,Service_ID50,KPI_2,50.00%
04/05/2024,Service_ID58,KPI_2,100.00%
04/05/2024,Service_ID61,KPI_2,50.00%
04/05/2024,Service_ID62,KPI_2,90.91%
04/05/2024,Service_ID67,KPI_2,100.00%
04/05/2024,Service_ID73,KPI_2,100.00%
04/05/2024,Service_ID75,KPI_2,100.00%
04/05/2024,Service_ID77,KPI_2,100.00%
04/05/2024,Service_ID79,KPI_2,0.00%
04/05/2024,Service_ID93,KPI_2,88.89%
04/05/2024,Service_ID95,KPI_2,50.00%
04/05/2024,Service_ID96,KPI_2,100.00%
04/05/2024,Service_ID97,KPI_2,100.00%
04/05/2024,Service_ID98,KPI_2,92.31%
04/05/2024,Service_ID102,KPI_2,100.00%
04/05/2024,Service_ID106,KPI_2,80.33%
04/05/2024,Service_ID107,KPI_2,85.88%
04/05/2024,Service_ID115,KPI_2,100.00%
04/05/2024,Service_ID116,KPI_2,100.00%
04/05/2024,Service_ID117,KPI_2,75.00%
04/05/2024,Service_ID121,KPI_2,96.67%
04/05/2024,Service_ID124,KPI_2,100.00%
04/05/2024,Service_ID126,KPI_2,100.00%
04/05/2024,Service_ID129,KPI_2,100.00%
04/05/2024,Service_ID130,KPI_2,96.30%
04/05/2024,Service_ID131,KPI_2,100.00%
04/05/2024,Service_ID132,KPI_2,100.00%
04/05/2024,Service_ID133,KPI_2,91.67%
04/05/2024,Service_ID134,KPI_2,100.00%
04/05/2024,Service_ID135,KPI_2,50.00%
04/05/2024,Service_ID137,KPI_2,91.67%
04/05/2024,Service_ID139,KPI_2,100.00%
04/05/2024,Service_ID141,KPI_2,66.67%
04/05/2024,Service_ID143,KPI_2,75.00%
04/05/2024,Service_ID149,KPI_2,40.00%
04/05/2024,Service_ID150,KPI_2,100.00%
04/05/2024,Service_ID151,KPI_2,100.00%
04/05/2024,Service_ID154,KPI_2,100.00%
04/05/2024,Service_ID156,KPI_2,100.00%
04/05/2024,Service_ID178,KPI_2,100.00%
04/05/2024,Service_ID187,KPI_2,92.31%
04/05/2024,Service_ID188,KPI_2,100.00%
04/05/2024,Service_ID189,KPI_2,50.00%
04/05/2024,Service_ID193,KPI_2,100.00%
04/05/2024,Service_ID198,KPI_2,0.00%
04/05/2024,Service_ID209,KPI_2,100.00%
04/05/2024,Service_ID210,KPI_2,90.91%
04/05/2024,Service_ID211,KPI_2,100.00%
04/05/2024,Service_ID213,KPI_2,100.00%
04/05/2024,Service_ID214,KPI_2,62.50%
04/05/2024,Service_ID222,KPI_2,100.00%
04/05/2024,Service_ID225,KPI_2,100.00%
04/05/2024,Service_ID226,KPI_2,66.67%
04/05/2024,Service_ID227,KPI_2,85.71%
04/05/2024,Service_ID229,KPI_2,100.00%
04/05/2024,Service_ID233,KPI_2,81.82%
04/05/2024,Service_ID236,KPI_2,50.00%
04/05/2024,Service_ID238,KPI_2,100.00%
04/05/2024,Service_ID239,KPI_2,100.00%
04/05/2024,Service_ID240,KPI_2,100.00%
04/05/2024,Service_ID242,KPI_2,100.00%
04/05/2024,Service_ID243,KPI_2,66.67%
04/05/2024,Service_ID247,KPI_2,100.00%
04/05/2024,Service_ID248,KPI_2,96.00%
04/05/2024,Service_ID253,KPI_2,100.00%
04/05/2024,Service_ID259,KPI_2,100.00%
04/05/2024,Service_ID267,KPI_2,100.00%
04/05/2024,Service_ID269,KPI_2,100.00%
04/05/2024,Service_ID272,KPI_2,75.64%
04/05/2024,Service_ID273,KPI_2,100.00%
04/05/2024,Service_ID274,KPI_2,95.00%
04/05/2024,Service_ID275,KPI_2,94.20%
04/05/2024,Service_ID276,KPI_2,100.00%
04/05/2024,Service_ID277,KPI_2,100.00%
04/05/2024,Service_ID279,KPI_2,100.00%
04/05/2024,Service_ID281,KPI_2,100.00%
04/05/2024,Service_ID283,KPI_2,100.00%
04/05/2024,Service_ID284,KPI_2,100.00%
04/05/2024,Service_ID285,KPI_2,92.59%
04/05/2024,Service_ID286,KPI_2,100.00%
04/05/2024,Service_ID287,KPI_2,100.00%
04/05/2024,Service_ID288,KPI_2,92.31%
04/05/2024,Service_ID289,KPI_2,100.00%
04/05/2024,Service_ID290,KPI_2,100.00%
04/05/2024,Service_ID293,KPI_2,100.00%
04/05/2024,Service_ID304,KPI_2,100.00%
04/05/2024,Service_ID320,KPI_2,100.00%
04/05/2024,Service_ID321,KPI_2,100.00%
04/05/2024,Service_ID324,KPI_2,100.00%
04/05/2024,Service_ID336,KPI_2,100.00%
04/05/2024,Service_ID338,KPI_2,100.00%
04/05/2024,Service_ID339,KPI_2,75.00%
04/05/2024,Service_ID341,KPI_2,100.00%
04/05/2024,Service_ID343,KPI_2,100.00%
04/05/2024,Service_ID344,KPI_2,90.91%
04/05/2024,Service_ID348,KPI_2,100.00%
04/05/2024,Service_ID349,KPI_2,83.33%
04/05/2024,Service_ID351,KPI_2,100.00%
04/05/2024,Service_ID354,KPI_2,100.00%
04/05/2024,Service_ID358,KPI_2,100.00%
04/05/2024,Service_ID365,KPI_2,96.67%
04/05/2024,Service_ID366,KPI_2,100.00%
04/05/2024,Service_ID367,KPI_2,100.00%
04/05/2024,Service_ID368,KPI_2,91.18%
04/05/2024,Service_ID369,KPI_2,75.00%
04/05/2024,Service_ID370,KPI_2,100.00%
04/05/2024,Service_ID371,KPI_2,100.00%
04/05/2024,Service_ID373,KPI_2,100.00%
04/05/2024,Service_ID374,KPI_2,100.00%
